application_id,customer_id,application_date,age,income,employment,home_ownership,region,credit_history_years,loan_amount,term_months,late_payments,debt_to_income,sent_to_collections,default
A02899,CU02121,2021-04-05,42,43800.0,Self-employed,Own,West,4,10200.0,24,0,0.45,0,0
A01534,CU01120,2021-04-05,21,9000.0,Salaried,Rent,North,10,4300.0,36,2,0.706,0,0
A01389,CU01012,2021-04-05,55,41300.0,Salaried,Rent,East,4,5000.0,12,1,0.322,1,1
A01114,CU00827,2021-04-06,52,40800.0,Public sector,Rent,West,4,16200.0,24,1,0.594,0,0
A02744,CU02012,2021-04-06,35,30100.0,Salaried,Rent,South,12,10200.0,60,0,0.597,0,0
A00744,CU00534,2021-04-06,37,72100.0,Salaried,Mortgage,West,9,24700.0,12,1,0.514,0,0
A01654,CU01207,2021-04-06,55,47400.0,Self-employed,Rent,West,9,20900.0,36,1,0.803,0,0
A00123,CU00086,2021-04-07,57,36900.0,Salaried,Mortgage,North,9,11500.0,36,1,0.541,0,0
A02090,CU01530,2021-04-07,45,45700.0,Self-employed,Mortgage,North,0,10000.0,60,1,0.368,0,0
A01385,CU01011,2021-04-07,27,35600.0,Unemployed,Mortgage,West,2,6000.0,60,1,0.398,0,0
A00431,CU00318,2021-04-07,45,41300.0,Unemployed,Rent,South,6,36800.0,12,1,1.2,0,0
A00080,CU00061,2021-04-07,31,20400.0,Salaried,Own,East,5,10100.0,36,0,0.769,0,0
A01488,CU01083,2021-04-08,21,61300.0,Salaried,Rent,South,5,38400.0,60,0,0.99,0,0
A01522,CU01109,2021-04-09,54,22700.0,Salaried,Rent,South,11,3000.0,60,0,0.533,0,0
A00731,CU00525,2021-04-09,53,67600.0,Salaried,Own,East,9,54500.0,36,1,0.95,0,0
A01268,CU00922,2021-04-09,36,23100.0,Unemployed,Mortgage,South,5,8100.0,12,0,0.531,0,0
A02482,CU01807,2021-04-09,54,41400.0,Self-employed,Rent,South,9,7100.0,60,1,0.386,0,0
A01169,CU00857,2021-04-09,44,36000.0,Self-employed,Rent,East,6,26600.0,12,1,0.999,0,0
A02902,CU02124,2021-04-11,39,69600.0,Salaried,Mortgage,North,5,32800.0,60,0,0.779,0,0
A00226,CU00165,2021-04-11,64,28800.0,Salaried,Own,West,9,3200.0,60,0,0.396,1,1
A01695,CU01239,2021-04-11,43,26600.0,Public sector,Mortgage,East,17,23000.0,36,3,0.991,1,1
A02836,CU02077,2021-04-11,49,20700.0,Salaried,Mortgage,South,10,8900.0,24,3,0.571,1,1
A01468,CU01069,2021-04-12,46,34700.0,Salaried,Mortgage,North,4,11000.0,60,0,0.474,0,0
A01088,CU00809,2021-04-12,39,17600.0,Public sector,Rent,North,11,2100.0,36,0,0.384,0,0
A02757,CU02022,2021-04-12,47,65500.0,Salaried,Rent,North,1,38000.0,24,0,0.704,0,0
A02505,CU01824,2021-04-12,42,49600.0,Salaried,Own,North,16,39400.0,60,0,0.891,0,0
A02996,CU02194,2021-04-13,59,35800.0,Self-employed,Rent,West,9,22600.0,12,1,0.779,0,0
A00912,CU00666,2021-04-13,45,30800.0,Salaried,Rent,South,11,15500.0,24,1,0.812,0,0
A02194,CU01602,2021-04-13,21,63500.0,Public sector,Mortgage,North,7,19700.0,12,0,0.688,0,0
A02686,CU01964,2021-04-13,34,55600.0,Salaried,Own,East,13,33600.0,12,1,0.701,0,0
A01201,CU00880,2021-04-14,52,11200.0,Public sector,Mortgage,East,12,9400.0,24,0,1.074,0,0
A00057,CU00044,2021-04-14,21,18800.0,Salaried,Mortgage,East,10,14300.0,24,0,0.949,0,0
A01335,CU00973,2021-04-14,42,55500.0,Salaried,Rent,West,17,7900.0,12,1,0.522,0,0
A00446,CU00329,2021-04-14,54,32400.0,Salaried,Own,East,15,15300.0,36,0,0.73,0,0
A01762,CU01286,2021-04-14,45,30900.0,Salaried,Rent,West,7,12100.0,36,0,0.568,0,0
A00650,CU00471,2021-04-15,44,19800.0,Public sector,Own,East,12,3100.0,36,0,0.436,0,0
A00266,CU00195,2021-04-15,29,42500.0,Self-employed,Rent,North,14,32300.0,12,1,1.052,0,0
A02987,CU02188,2021-04-15,50,17500.0,Salaried,Own,South,8,1900.0,60,1,0.331,0,0
A01613,CU01176,2021-04-16,29,12600.0,Public sector,Mortgage,West,9,5600.0,24,0,0.638,0,0
A00710,CU00513,2021-04-17,26,30100.0,Public sector,Own,North,12,11000.0,60,0,0.456,0,0
A01755,CU01282,2021-04-17,40,24300.0,Self-employed,Rent,North,5,8700.0,60,1,0.669,0,0
A00879,CU00637,2021-04-17,34,19000.0,Self-employed,Rent,South,13,6100.0,12,0,0.535,0,0
A02548,CU01853,2021-04-18,31,76000.0,Public sector,Rent,West,5,22300.0,24,1,0.415,0,0
A02702,CU01980,2021-04-18,21,38000.0,Salaried,Own,East,13,26200.0,24,0,0.88,0,0
A02878,CU02109,2021-04-18,26,34200.0,Public sector,Rent,East,6,21400.0,60,0,0.816,0,0
A01395,CU01016,2021-04-19,45,33200.0,Salaried,Rent,North,2,8700.0,24,1,0.334,0,0
A02026,CU01485,2021-04-19,46,19600.0,Salaried,Rent,East,6,2900.0,36,0,0.56,0,0
A00764,CU00544,2021-04-20,44,35500.0,Unemployed,Own,West,2,30800.0,24,0,0.97,0,0
A01994,CU01462,2021-04-20,50,11600.0,Salaried,Own,North,12,4300.0,60,1,0.462,0,0
A00682,CU00495,2021-04-20,38,47000.0,Public sector,Rent,East,18,9500.0,60,1,0.276,0,0
A01220,CU00890,2021-04-20,40,42300.0,Salaried,Mortgage,West,11,7800.0,12,1,0.463,1,0
A02147,CU01573,2021-04-21,25,48900.0,Salaried,Mortgage,West,9,8900.0,24,1,0.381,0,0
A01945,CU01422,2021-04-21,57,66600.0,Salaried,Rent,South,0,57100.0,24,2,1.194,0,0
A01724,CU01261,2021-04-21,42,50500.0,Self-employed,Rent,West,10,33100.0,24,0,0.829,0,0
A02357,CU01724,2021-04-22,44,65100.0,Public sector,Rent,East,11,9500.0,36,1,0.392,0,0
A02269,CU01661,2021-04-23,35,39800.0,Salaried,Own,East,5,5100.0,60,4,0.318,0,0
A00521,CU00382,2021-04-24,46,31400.0,Self-employed,Own,West,3,27600.0,24,1,1.074,0,0
A02128,CU01557,2021-04-24,43,31600.0,Salaried,Mortgage,West,1,13800.0,24,1,0.655,0,0
A02212,CU01616,2021-04-24,46,15800.0,Self-employed,Mortgage,West,7,6900.0,24,0,0.695,0,0
A02965,CU02173,2021-04-24,21,37000.0,Salaried,Own,South,0,5000.0,60,0,0.171,0,0
A00141,CU00097,2021-04-25,58,11300.0,Salaried,Own,West,8,1600.0,60,1,0.559,0,0
A01946,CU01423,2021-04-26,40,20100.0,Salaried,Own,South,6,11700.0,24,0,0.712,1,1
A01552,CU01131,2021-04-26,34,92200.0,Self-employed,Own,South,12,38100.0,36,1,0.559,0,0
A00383,CU00281,2021-04-27,32,20200.0,Salaried,Rent,West,9,5700.0,36,0,0.431,0,0
A00336,CU00244,2021-04-27,41,41300.0,Unemployed,Mortgage,North,0,4400.0,12,0,0.327,0,0
A02232,CU01632,2021-04-27,46,29000.0,Salaried,Own,North,12,24800.0,60,0,1.003,1,1
A02603,CU01899,2021-04-28,30,52800.0,Public sector,Own,South,7,16000.0,12,0,0.525,0,0
A00150,CU00106,2021-04-28,30,42700.0,Salaried,Rent,West,13,36900.0,12,0,1.041,1,1
A00365,CU00269,2021-04-28,24,22600.0,Salaried,Mortgage,West,9,10300.0,36,0,0.703,0,0
A00617,CU00449,2021-04-28,33,41700.0,Salaried,Rent,North,6,13400.0,24,0,0.54,0,0
A00287,CU00212,2021-04-28,41,81500.0,Salaried,Rent,North,13,44200.0,24,2,0.847,0,0
A02032,CU01490,2021-04-28,54,24200.0,Salaried,Own,West,12,3600.0,60,1,0.425,0,0
A02165,CU01586,2021-04-29,32,21900.0,Salaried,Rent,West,15,11300.0,24,3,0.664,1,1
A02064,CU01510,2021-04-30,36,22000.0,Salaried,Rent,South,11,10000.0,60,2,0.65,0,0
A00722,CU00521,2021-05-01,51,26100.0,Salaried,Rent,West,11,3500.0,60,0,0.267,0,0
A00983,CU00726,2021-05-01,54,78200.0,Salaried,Own,West,7,19100.0,36,0,0.475,0,0
A01752,CU01281,2021-05-01,40,35400.0,Salaried,Mortgage,East,10,23100.0,24,0,0.838,0,0
A00785,CU00556,2021-05-01,73,16700.0,Salaried,Own,East,5,14700.0,24,0,1.113,0,0
A02351,CU01721,2021-05-01,57,45200.0,Self-employed,Rent,East,2,38500.0,36,0,1.174,0,0
A00684,CU00496,2021-05-01,38,30300.0,Public sector,Own,South,8,21500.0,36,0,0.914,0,0
A02203,CU01609,2021-05-02,21,69100.0,Self-employed,Rent,East,13,24100.0,60,0,0.489,0,0
A02209,CU01614,2021-05-02,32,18800.0,Salaried,Own,North,6,11900.0,12,1,0.957,0,0
A00972,CU00716,2021-05-03,41,79000.0,Salaried,Rent,North,0,44800.0,60,0,0.838,0,0
A01383,CU01009,2021-05-05,45,37400.0,Salaried,Mortgage,South,4,24500.0,12,0,0.922,0,0
A01122,CU00830,2021-05-05,50,32800.0,Self-employed,Mortgage,West,2,28800.0,36,2,1.025,0,0
A00958,CU00705,2021-05-06,33,76900.0,Salaried,Mortgage,South,9,24300.0,24,1,0.457,0,0
A01515,CU01104,2021-05-06,21,39400.0,Self-employed,Mortgage,West,7,18000.0,24,0,0.699,0,0
A02531,CU01841,2021-05-06,45,28500.0,Salaried,Mortgage,South,16,6500.0,36,1,0.384,1,1
A00290,CU00215,2021-05-06,21,40700.0,Self-employed,Rent,South,15,10000.0,12,0,0.544,0,0
A00412,CU00304,2021-05-07,41,21600.0,Salaried,Rent,South,2,5600.0,60,1,0.406,0,0
A00812,CU00580,2021-05-07,27,28300.0,Public sector,Own,South,4,10100.0,24,0,0.561,0,0
A02779,CU02039,2021-05-07,37,27600.0,Salaried,Rent,East,10,10900.0,60,0,0.585,0,0
A02379,CU01738,2021-05-09,57,45900.0,Salaried,Rent,South,9,32400.0,12,0,0.777,0,0
A00687,CU00499,2021-05-09,21,32900.0,Salaried,Rent,West,5,4700.0,12,0,0.242,0,0
A02102,CU01540,2021-05-10,56,28000.0,Salaried,Rent,East,8,17500.0,36,2,0.927,0,0
A00718,CU00519,2021-05-10,64,37400.0,Public sector,Rent,North,3,8400.0,36,2,0.332,0,0
A01862,CU01361,2021-05-10,31,103000.0,Salaried,Rent,North,7,86300.0,24,3,1.077,0,0
A02338,CU01712,2021-05-12,55,67700.0,Salaried,Rent,East,8,26400.0,24,1,0.42,0,0
A00880,CU00638,2021-05-12,36,27800.0,Self-employed,Own,East,5,3900.0,60,1,0.377,0,0
A01840,CU01344,2021-05-12,24,33100.0,Self-employed,Mortgage,North,8,27300.0,36,4,0.837,0,0
A01230,CU00899,2021-05-13,42,12000.0,Salaried,Mortgage,West,2,5200.0,12,0,0.569,0,0
A00311,CU00228,2021-05-13,35,20700.0,Self-employed,Own,North,7,13200.0,12,0,0.866,0,0
A02354,CU01722,2021-05-14,21,30600.0,Salaried,Rent,South,5,27300.0,60,0,1.188,0,0
A01501,CU01093,2021-05-14,44,24900.0,Salaried,Mortgage,East,6,10700.0,36,1,0.604,0,0
A02810,CU02061,2021-05-14,32,49100.0,Salaried,Own,West,13,41400.0,60,0,0.813,0,0
A01991,CU01460,2021-05-15,42,18300.0,Salaried,Own,West,6,4200.0,24,0,0.343,0,0
A02819,CU02066,2021-05-15,41,81700.0,Salaried,Rent,West,14,16300.0,60,0,0.476,0,0
A00153,CU00107,2021-05-15,34,54600.0,Public sector,Mortgage,East,0,44500.0,36,0,1.085,1,1
A00083,CU00062,2021-05-16,54,54500.0,Salaried,Rent,South,3,9400.0,60,0,0.429,0,0
A01703,CU01244,2021-05-16,50,25600.0,Salaried,Own,East,14,13500.0,12,1,0.896,0,0
A01255,CU00913,2021-05-16,34,36100.0,Salaried,Mortgage,West,18,19600.0,60,0,0.819,0,0
A01812,CU01326,2021-05-17,31,16300.0,Salaried,Mortgage,North,12,5000.0,36,1,0.453,0,0
A02324,CU01701,2021-05-18,42,47800.0,Salaried,Own,East,4,39500.0,24,0,0.972,0,0
A02310,CU01690,2021-05-18,59,37200.0,Public sector,Own,East,1,28500.0,60,4,0.99,0,0
A00066,CU00053,2021-05-18,43,80300.0,Self-employed,Own,North,7,34500.0,60,0,0.584,0,0
A01476,CU01073,2021-05-18,45,20200.0,Self-employed,Rent,East,11,5100.0,24,1,0.483,0,0
A02894,CU02119,2021-05-19,25,15200.0,Salaried,Own,East,14,13400.0,24,2,1.172,0,0
A02988,CU02189,2021-05-20,38,56700.0,Salaried,Own,South,3,27800.0,60,1,0.683,0,0
A02657,CU01942,2021-05-20,28,41600.0,Salaried,Rent,North,4,24900.0,12,1,0.979,0,0
A01359,CU00990,2021-05-20,47,76600.0,Salaried,Own,South,7,30100.0,60,0,0.67,0,0
A01556,CU01134,2021-05-22,23,58300.0,Salaried,Own,East,21,43600.0,60,0,0.923,0,0
A02946,CU02157,2021-05-22,56,21100.0,Salaried,Mortgage,West,16,7400.0,24,2,0.603,0,0
A00084,CU00063,2021-05-22,36,31700.0,Salaried,Mortgage,West,8,23100.0,12,0,0.955,0,0
A00466,CU00343,2021-05-22,50,38700.0,Self-employed,Rent,South,16,32800.0,60,0,1.054,0,0
A01619,CU01182,2021-05-23,56,26200.0,Self-employed,Own,North,9,16900.0,60,1,0.966,0,0
A01286,CU00938,2021-05-23,50,48200.0,Self-employed,Mortgage,North,5,12100.0,12,1,0.54,0,0
A01909,CU01394,2021-05-23,52,70800.0,Salaried,Rent,West,12,60100.0,60,1,1.069,0,0
A00288,CU00213,2021-05-23,36,25900.0,Public sector,Rent,East,2,22200.0,60,0,1.082,0,0
A01836,CU01340,2021-05-24,35,15400.0,Salaried,Own,North,9,3800.0,12,2,0.36,0,0
A00677,CU00490,2021-05-25,48,31300.0,Public sector,Own,West,3,14800.0,24,0,0.73,0,0
A00173,CU00120,2021-05-25,44,35600.0,Public sector,Own,South,10,24700.0,60,1,0.923,0,0
A00527,CU00385,2021-05-25,46,60100.0,Self-employed,Mortgage,North,9,52800.0,24,2,1.039,0,0
A00334,CU00244,2021-05-25,41,41300.0,Unemployed,Mortgage,North,0,10300.0,36,1,0.402,0,0
A00797,CU00568,2021-05-26,45,37500.0,Salaried,Own,South,13,19900.0,36,1,0.654,0,0
A00044,CU00033,2021-05-26,44,49900.0,Public sector,Rent,West,4,29700.0,12,0,0.848,0,0
A02387,CU01742,2021-05-26,41,38100.0,Salaried,Rent,West,0,13100.0,12,1,0.478,0,0
A00382,CU00280,2021-05-26,27,40900.0,Salaried,Rent,West,9,15000.0,36,0,0.681,0,0
A02671,CU01953,2021-05-27,47,24700.0,Salaried,Rent,West,5,15600.0,36,1,0.838,0,0
A00434,CU00319,2021-05-27,55,23400.0,Salaried,Own,West,0,15100.0,36,0,0.91,0,0
A01105,CU00820,2021-05-27,44,28700.0,Salaried,Mortgage,East,4,22100.0,12,1,1.024,0,0
A02183,CU01596,2021-05-27,34,27400.0,Salaried,Rent,East,8,8000.0,24,3,0.45,0,0
A01753,CU01281,2021-05-28,40,35400.0,Salaried,Mortgage,East,10,18700.0,60,0,0.637,0,0
A00900,CU00656,2021-05-28,38,39700.0,Salaried,Rent,South,15,7200.0,12,1,0.382,1,1
A01700,CU01242,2021-05-28,53,24000.0,Salaried,Rent,North,7,13600.0,36,1,0.782,1,1
A00147,CU00103,2021-05-29,36,16400.0,Public sector,Mortgage,North,6,8800.0,12,0,0.864,0,0
A02613,CU01909,2021-05-29,27,16800.0,Salaried,Rent,West,0,10800.0,36,0,0.705,0,0
A00041,CU00030,2021-05-29,64,31300.0,Self-employed,Rent,East,1,5100.0,36,1,0.348,0,0
A00205,CU00148,2021-05-30,25,10400.0,Public sector,Own,West,11,2000.0,24,0,0.48,0,0
A02920,CU02140,2021-05-30,49,22200.0,Salaried,Rent,North,8,4900.0,60,0,0.426,0,0
A02424,CU01768,2021-05-30,54,17600.0,Salaried,Own,South,8,7000.0,12,1,0.522,0,0
A01110,CU00825,2021-05-30,50,33900.0,Salaried,Mortgage,West,5,8700.0,24,1,0.528,1,1
A00193,CU00137,2021-05-30,51,38200.0,Salaried,Rent,North,0,19200.0,36,3,0.67,0,0
A02071,CU01515,2021-05-31,29,38700.0,Self-employed,Mortgage,North,11,19500.0,36,0,0.774,0,0
A00265,CU00194,2021-05-31,38,148400.0,Salaried,Own,East,9,133300.0,60,1,0.998,0,0
A02297,CU01682,2021-05-31,59,44600.0,Unemployed,Mortgage,North,10,35500.0,24,2,0.841,0,0
A00618,CU00449,2021-05-31,33,41700.0,Salaried,Rent,North,6,27200.0,60,0,0.957,0,0
A00849,CU00612,2021-05-31,46,42300.0,Salaried,Mortgage,East,2,36700.0,12,1,1.032,0,0
A00439,CU00324,2021-05-31,67,65500.0,Self-employed,Rent,South,12,39700.0,36,0,0.953,1,1
A00514,CU00376,2021-06-01,49,38500.0,Salaried,Rent,East,12,18700.0,24,0,0.788,0,0
A02345,CU01717,2021-06-01,25,19900.0,Public sector,Rent,South,18,12700.0,36,1,0.879,0,0
A00963,CU00708,2021-06-01,32,7400.0,Salaried,Rent,North,11,1400.0,60,4,0.372,0,0
A01856,CU01357,2021-06-01,37,29600.0,Salaried,Own,South,6,13000.0,36,1,0.73,0,0
A01364,CU00994,2021-06-02,40,21500.0,Unemployed,Own,West,4,12400.0,12,1,0.809,0,0
A01639,CU01196,2021-06-02,33,35200.0,Salaried,Rent,West,6,8200.0,12,0,0.351,0,0
A01487,CU01082,2021-06-02,51,42900.0,Salaried,Mortgage,South,9,31300.0,12,4,0.921,1,1
A01182,CU00867,2021-06-03,42,27400.0,Salaried,Rent,West,11,17000.0,60,0,0.769,0,0
A02362,CU01727,2021-06-03,44,17000.0,Public sector,Rent,South,2,5500.0,12,3,0.472,0,0
A00555,CU00402,2021-06-03,24,102700.0,Public sector,Rent,North,3,89600.0,24,1,1.054,0,0
A01083,CU00804,2021-06-03,59,28700.0,Salaried,Rent,North,3,6300.0,36,2,0.463,0,0
A01544,CU01126,2021-06-03,24,37100.0,Salaried,Rent,West,12,23000.0,60,0,0.822,1,1
A01904,CU01389,2021-06-03,32,8200.0,Self-employed,Rent,South,13,1900.0,60,1,0.462,0,0
A01604,CU01168,2021-06-04,48,36000.0,Salaried,Rent,North,8,18600.0,60,0,0.666,0,0
A01356,CU00987,2021-06-04,23,22800.0,Self-employed,Rent,West,7,18700.0,12,2,1.071,0,0
A02100,CU01538,2021-06-05,35,37500.0,Self-employed,Rent,North,5,19900.0,60,1,0.727,0,0
A00649,CU00471,2021-06-05,44,19800.0,Public sector,Own,East,12,8900.0,60,2,0.66,0,0
A01023,CU00756,2021-06-05,65,28800.0,Salaried,Mortgage,South,13,18300.0,24,1,0.722,0,0
A01741,CU01272,2021-06-05,49,78900.0,Public sector,Mortgage,East,5,68200.0,12,2,1.069,0,0
A00822,CU00588,2021-06-06,26,25200.0,Public sector,Rent,South,13,6000.0,12,1,0.409,0,0
A01494,CU01088,2021-06-06,52,23300.0,Salaried,Rent,South,4,5200.0,24,1,0.511,1,1
A00351,CU00255,2021-06-06,34,15900.0,Salaried,Mortgage,South,4,9500.0,36,1,0.783,0,0
A02172,CU01590,2021-06-06,24,46700.0,Salaried,Rent,South,0,31900.0,24,0,0.851,0,0
A00708,CU00512,2021-06-06,37,42000.0,Unemployed,Mortgage,North,3,4800.0,60,1,0.254,0,0
A01069,CU00793,2021-06-06,31,82800.0,Salaried,Rent,East,11,25500.0,60,0,0.474,0,0
A00278,CU00205,2021-06-07,37,115100.0,Salaried,Mortgage,West,6,101700.0,60,1,1.176,0,0
A01043,CU00773,2021-06-07,38,23400.0,Public sector,Rent,North,3,20100.0,36,2,0.967,0,1
A02360,CU01726,2021-06-07,48,60900.0,Public sector,Rent,South,14,43400.0,60,0,1.015,0,0
A00897,CU00653,2021-06-08,56,32800.0,Self-employed,Rent,South,5,3700.0,24,0,0.332,0,0
A01809,CU01324,2021-06-08,38,36500.0,Public sector,Rent,East,12,17100.0,60,0,0.623,1,1
A02746,CU02013,2021-06-08,45,40800.0,Self-employed,Rent,North,9,26800.0,36,0,0.858,0,0
A01844,CU01348,2021-06-08,30,46400.0,Salaried,Rent,West,4,23400.0,12,3,0.667,1,1
A01167,CU00856,2021-06-08,51,26300.0,Public sector,Rent,South,4,17500.0,12,0,0.931,0,0
A01704,CU01245,2021-06-08,39,40800.0,Salaried,Mortgage,North,13,12600.0,24,2,0.564,0,0
A02726,CU01997,2021-06-09,35,57500.0,Salaried,Mortgage,North,9,26500.0,36,0,0.567,0,0
A01682,CU01227,2021-06-09,61,36400.0,Self-employed,Mortgage,West,2,21600.0,12,1,0.639,1,1
A00014,CU00010,2021-06-10,66,35600.0,Salaried,Rent,North,8,24200.0,36,1,0.879,0,0
A00237,CU00175,2021-06-10,31,11500.0,Salaried,Rent,East,6,5500.0,60,1,0.629,0,0
A02408,CU01755,2021-06-10,60,59800.0,Self-employed,Rent,East,12,33300.0,36,0,0.737,0,0
A01195,CU00876,2021-06-10,30,104900.0,Salaried,Rent,West,9,26800.0,24,0,0.461,0,0
A02569,CU01868,2021-06-13,42,26900.0,Salaried,Mortgage,East,13,7200.0,36,0,0.526,0,0
A02703,CU01981,2021-06-13,29,52200.0,Salaried,Mortgage,East,19,32600.0,60,1,0.967,0,0
A00850,CU00613,2021-06-13,49,49100.0,Salaried,Rent,South,9,28300.0,12,0,0.908,0,0
A00633,CU00457,2021-06-13,25,43900.0,Salaried,Rent,South,10,27300.0,60,1,0.723,1,1
A02097,CU01535,2021-06-14,44,17400.0,Public sector,Mortgage,North,11,4600.0,36,0,0.349,0,0
A02995,CU02193,2021-06-14,43,49000.0,Salaried,Rent,South,9,21900.0,60,0,0.536,0,0
A00755,CU00540,2021-06-15,55,30800.0,Self-employed,Own,West,2,24200.0,24,1,0.992,0,0
A02334,CU01708,2021-06-15,55,63800.0,Self-employed,Mortgage,West,8,48800.0,12,0,0.881,0,0
A00545,CU00395,2021-06-15,38,31900.0,Self-employed,Rent,East,11,20700.0,60,0,0.834,0,0
A00890,CU00647,2021-06-15,37,76100.0,Salaried,Mortgage,West,11,47000.0,60,0,1.025,0,0
A02428,CU01771,2021-06-15,23,22600.0,Self-employed,Own,West,12,17600.0,60,1,0.893,1,1
A02963,CU02172,2021-06-15,36,99600.0,Salaried,Mortgage,West,11,45700.0,36,0,0.566,0,0
A02743,CU02012,2021-06-15,35,30100.0,Salaried,Rent,South,12,8000.0,24,0,0.427,0,0
A01497,CU01090,2021-06-16,42,22600.0,Salaried,Rent,South,4,8800.0,36,1,0.564,0,0
A01658,CU01209,2021-06-16,49,40800.0,Salaried,Rent,South,6,4300.0,12,0,0.339,0,0
A02481,CU01806,2021-06-16,21,18700.0,Salaried,Mortgage,West,11,14500.0,24,0,0.86,0,0
A01561,CU01139,2021-06-17,45,20900.0,Salaried,Own,South,3,17000.0,60,0,0.956,0,0
A02753,CU02018,2021-06-18,68,38500.0,Self-employed,Own,North,9,16800.0,36,0,0.695,0,0
A02747,CU02013,2021-06-18,45,40800.0,Self-employed,Rent,North,9,23400.0,24,2,0.639,1,1
A00158,CU00110,2021-06-20,49,20000.0,Salaried,Own,North,4,10500.0,12,2,0.748,0,0
A02236,CU01636,2021-06-20,32,27800.0,Public sector,Rent,East,11,17600.0,12,0,0.916,0,0
A00321,CU00235,2021-06-20,44,31300.0,Public sector,Mortgage,East,7,21600.0,36,0,0.919,0,0
A01526,CU01112,2021-06-21,29,46900.0,Salaried,Rent,East,12,17000.0,24,1,0.516,0,0
A00976,CU00719,2021-06-21,28,29200.0,Salaried,Rent,East,12,3600.0,24,0,0.247,0,0
A00410,CU00303,2021-06-21,39,39900.0,Self-employed,Rent,East,7,12000.0,36,1,0.495,0,0
A02432,CU01774,2021-06-21,21,66800.0,Salaried,Rent,South,7,59600.0,12,1,1.111,0,0
A01861,CU01361,2021-06-21,31,103000.0,Salaried,Rent,North,7,90600.0,24,2,1.171,0,0
A00268,CU00197,2021-06-22,47,22900.0,Salaried,Mortgage,West,8,6100.0,12,3,0.325,0,0
A02457,CU01794,2021-06-22,37,37800.0,Public sector,Own,West,0,19600.0,12,0,0.702,1,1
A01261,CU00917,2021-06-23,43,16400.0,Salaried,Rent,South,12,3500.0,12,2,0.464,0,0
A02155,CU01576,2021-06-23,41,23500.0,Self-employed,Rent,West,6,3700.0,24,0,0.43,0,0
A01419,CU01034,2021-06-24,21,27400.0,Salaried,Mortgage,South,14,11800.0,24,1,0.65,0,0
A00027,CU00020,2021-06-24,50,66800.0,Salaried,Own,North,15,15500.0,24,1,0.309,0,0
A02082,CU01524,2021-06-24,35,45900.0,Salaried,Rent,South,8,23800.0,60,0,0.825,1,1
A00799,CU00570,2021-06-25,37,30400.0,Unemployed,Rent,North,10,14600.0,12,3,0.572,0,0
A02039,CU01494,2021-06-25,35,35000.0,Salaried,Mortgage,West,7,10000.0,12,1,0.569,0,0
A02377,CU01737,2021-06-25,30,30400.0,Self-employed,Own,West,3,6500.0,24,0,0.482,0,0
A01125,CU00832,2021-06-25,64,32600.0,Salaried,Own,East,12,14700.0,36,1,0.719,0,0
A00558,CU00405,2021-06-26,45,23500.0,Salaried,Rent,East,11,5000.0,24,1,0.454,0,0
A00748,CU00537,2021-06-26,42,33000.0,Self-employed,Mortgage,West,8,27500.0,24,0,1.018,0,0
A01839,CU01343,2021-06-26,43,41500.0,Salaried,Rent,North,2,13500.0,36,0,0.478,0,0
A01931,CU01412,2021-06-26,31,66100.0,Salaried,Own,West,7,58800.0,60,1,1.133,0,0
A00309,CU00227,2021-06-26,48,46600.0,Salaried,Rent,West,5,9300.0,24,0,0.335,0,0
A02108,CU01544,2021-06-26,31,24200.0,Salaried,Rent,South,11,8700.0,36,2,0.548,0,0
A01935,CU01415,2021-06-27,39,44900.0,Public sector,Own,North,8,10900.0,12,0,0.369,0,0
A02423,CU01767,2021-06-27,45,27300.0,Salaried,Mortgage,West,11,22200.0,60,1,0.905,0,0
A00262,CU00193,2021-06-27,51,36700.0,Self-employed,Mortgage,East,12,31000.0,60,4,1.138,1,1
A00525,CU00384,2021-06-27,59,33700.0,Self-employed,Rent,East,8,18500.0,12,0,0.704,0,0
A01248,CU00910,2021-06-28,32,22700.0,Self-employed,Rent,West,0,12100.0,36,1,0.764,1,1
A00499,CU00364,2021-06-28,45,11800.0,Salaried,Own,South,0,3100.0,12,0,0.523,0,0
A00620,CU00450,2021-06-29,33,87100.0,Salaried,Rent,South,1,64500.0,36,1,0.72,0,0
A02315,CU01694,2021-06-29,35,53800.0,Salaried,Rent,North,3,45300.0,60,3,1.003,1,1
A00815,CU00582,2021-06-29,47,79100.0,Public sector,Own,North,12,69400.0,24,2,1.268,1,1
A00772,CU00548,2021-06-29,31,40900.0,Salaried,Rent,North,7,10300.0,60,0,0.554,0,0
A00386,CU00284,2021-06-29,43,72100.0,Self-employed,Own,North,9,40500.0,24,2,0.826,0,0
A00293,CU00217,2021-06-29,35,114200.0,Salaried,Own,South,8,20500.0,24,3,0.326,0,0
A01243,CU00907,2021-06-29,46,43700.0,Salaried,Rent,West,5,35200.0,24,0,1.089,0,0
A00838,CU00601,2021-06-30,36,23300.0,Salaried,Rent,West,5,16600.0,24,0,1.151,1,1
A01258,CU00916,2021-06-30,39,34800.0,Public sector,Mortgage,North,11,18600.0,24,1,0.766,0,0
A02434,CU01776,2021-06-30,54,29800.0,Salaried,Rent,East,3,25400.0,60,2,0.988,1,1
A02247,CU01644,2021-07-01,47,32900.0,Public sector,Own,North,0,13600.0,36,0,0.461,0,0
A00391,CU00287,2021-07-02,51,46300.0,Salaried,Mortgage,East,15,26700.0,60,1,0.596,0,0
